#separator:,
#html:true
#if matches:update current
#notetype:Spanish Conjugation
#deck:Spanish::conjugación::All verbs::all
#columns:question,infinitivo,polski,english,person,case,conj_espanol,conj_polski,irregular,hint,tags
"parecer, vs, presente progresivo",parecer,przypominać,to seem,vs,presente_progresivo,estáis pareciendo,,false,,
"parecer, ellos, presente progresivo",parecer,przypominać,to seem,ellos,presente_progresivo,están pareciendo,,false,,
"parecer, yo, pretérito imperfecto",parecer,przypominać,to seem,yo,pret_imperfecto,parecía,,false,,
"parecer, tú, pretérito imperfecto",parecer,przypominać,to seem,tu,pret_imperfecto,parecías,,false,,
"parecer, él, pretérito imperfecto",parecer,przypominać,to seem,el,pret_imperfecto,parecía,,false,,
"parecer, ns, pretérito imperfecto",parecer,przypominać,to seem,ns,pret_imperfecto,parecíamos,,false,,
"parecer, vs, pretérito imperfecto",parecer,przypominać,to seem,vs,pret_imperfecto,parecíais,,false,,
"parecer, ellos, pretérito imperfecto",parecer,przypominać,to seem,ellos,pret_imperfecto,parecían,,false,,
"parecer, tú, imperativo",parecer,przypominać,to seem,tu,imperativo,parece,,false,,
"parecer, usted, imperativo",parecer,przypominać,to seem,ud,imperativo,pare<em>z</em>ca,,true,,
"parecer, ns, imperativo",parecer,przypominać,to seem,ns,imperativo,pare<em>z</em>camos,,true,,
"parecer, vs, imperativo",parecer,przypominać,to seem,vs,imperativo,pareced,,false,,
"parecer, ustedes, imperativo",parecer,przypominać,to seem,uds,imperativo,pare<em>z</em>can,,true,,
"parecer, yo, futuro",parecer,przypominać,to seem,yo,futuro_simple,pareceré,,false,,
"parecer, tú, futuro",parecer,przypominać,to seem,tu,futuro_simple,parecerás,,false,,
"parecer, él, futuro",parecer,przypominać,to seem,el,futuro_simple,parecerá,,false,,
"parecer, ns, futuro",parecer,przypominać,to seem,ns,futuro_simple,pareceremos,,false,,
"parecer, vs, futuro",parecer,przypominać,to seem,vs,futuro_simple,pareceréis,,false,,
"parecer, ellos, futuro",parecer,przypominać,to seem,ellos,futuro_simple,parecerán,,false,,
"pedir, yo, presente",pedir,poprosić,to ask for,yo,presente,p<em>i</em>do,,true,,conjugation::basic-verb
"pedir, tú, presente",pedir,poprosić,to ask for,tu,presente,p<em>i</em>des,,true,,conjugation::basic-verb
"pedir, él, presente",pedir,poprosić,to ask for,el,presente,p<em>i</em>de,,true,,conjugation::basic-verb
"pedir, ns, presente",pedir,poprosić,to ask for,ns,presente,pedimos,,false,,conjugation::basic-verb
"pedir, vs, presente",pedir,poprosić,to ask for,vs,presente,pedís,,false,,conjugation::basic-verb
"pedir, ellos, presente",pedir,poprosić,to ask for,ellos,presente,p<em>i</em>den,,true,,conjugation::basic-verb
"pedir, yo, pret. indefinido",pedir,poprosić,to ask for,yo,pret_indefinido,pedí,,false,,conjugation::basic-verb
"pedir, tú, pret. indefinido",pedir,poprosić,to ask for,tu,pret_indefinido,pediste,,false,,conjugation::basic-verb
"pedir, él, pret. indefinido",pedir,poprosić,to ask for,el,pret_indefinido,p<em>i</em>dió,,true,,conjugation::basic-verb
"pedir, ns, pret. indefinido",pedir,poprosić,to ask for,ns,pret_indefinido,pedimos,,false,,conjugation::basic-verb
"pedir, vs, pret. indefinido",pedir,poprosić,to ask for,vs,pret_indefinido,pedisteis,,false,,conjugation::basic-verb
"pedir, ellos, pret. indefinido",pedir,poprosić,to ask for,ellos,pret_indefinido,p<em>i</em>dieron,,true,,conjugation::basic-verb
"pedir, yo, pret. perfecto",pedir,poprosić,to ask for,yo,pret_perfecto,he pedido,,false,,conjugation::basic-verb
"pedir, tú, pret. perfecto",pedir,poprosić,to ask for,tu,pret_perfecto,has pedido,,false,,conjugation::basic-verb
"pedir, él, pret. perfecto",pedir,poprosić,to ask for,el,pret_perfecto,ha pedido,,false,,conjugation::basic-verb
"pedir, ns, pret. perfecto",pedir,poprosić,to ask for,ns,pret_perfecto,hemos pedido,,false,,conjugation::basic-verb
"pedir, vs, pret. perfecto",pedir,poprosić,to ask for,vs,pret_perfecto,habéis pedido,,false,,conjugation::basic-verb
"pedir, ellos, pret. perfecto",pedir,poprosić,to ask for,ellos,pret_perfecto,han pedido,,false,,conjugation::basic-verb
"pedir, yo, presente progresivo",pedir,poprosić,to ask for,yo,presente_progresivo,estoy p<em>i</em>diendo,,true,,conjugation::basic-verb
"pedir, tú, presente progresivo",pedir,poprosić,to ask for,tu,presente_progresivo,estás p<em>i</em>diendo,,true,,conjugation::basic-verb
"pedir, él, presente progresivo",pedir,poprosić,to ask for,el,presente_progresivo,está p<em>i</em>diendo,,true,,conjugation::basic-verb
"pedir, ns, presente progresivo",pedir,poprosić,to ask for,ns,presente_progresivo,estamos p<em>i</em>diendo,,true,,conjugation::basic-verb
"pedir, vs, presente progresivo",pedir,poprosić,to ask for,vs,presente_progresivo,estáis p<em>i</em>diendo,,true,,conjugation::basic-verb
"pedir, ellos, presente progresivo",pedir,poprosić,to ask for,ellos,presente_progresivo,están p<em>i</em>diendo,,true,,conjugation::basic-verb
"pedir, yo, pretérito imperfecto",pedir,poprosić,to ask for,yo,pret_imperfecto,pedía,,false,,conjugation::basic-verb
"pedir, tú, pretérito imperfecto",pedir,poprosić,to ask for,tu,pret_imperfecto,pedías,,false,,conjugation::basic-verb
"pedir, él, pretérito imperfecto",pedir,poprosić,to ask for,el,pret_imperfecto,pedía,,false,,conjugation::basic-verb
"pedir, ns, pretérito imperfecto",pedir,poprosić,to ask for,ns,pret_imperfecto,pedíamos,,false,,conjugation::basic-verb
"pedir, vs, pretérito imperfecto",pedir,poprosić,to ask for,vs,pret_imperfecto,pedíais,,false,,conjugation::basic-verb
"pedir, ellos, pretérito imperfecto",pedir,poprosić,to ask for,ellos,pret_imperfecto,pedían,,false,,conjugation::basic-verb
"pedir, tú, imperativo",pedir,poprosić,to ask for,tu,imperativo,p<em>i</em>de,,true,,conjugation::basic-verb
"pedir, usted, imperativo",pedir,poprosić,to ask for,ud,imperativo,p<em>i</em>da,,true,,conjugation::basic-verb
"pedir, ns, imperativo",pedir,poprosić,to ask for,ns,imperativo,p<em>i</em>damos,,true,,conjugation::basic-verb
"pedir, vs, imperativo",pedir,poprosić,to ask for,vs,imperativo,pedid,,false,,conjugation::basic-verb
"pedir, ustedes, imperativo",pedir,poprosić,to ask for,uds,imperativo,p<em>i</em>dan,,true,,conjugation::basic-verb
"pedir, yo, futuro",pedir,poprosić,to ask for,yo,futuro_simple,pediré,,false,,conjugation::basic-verb
"pedir, tú, futuro",pedir,poprosić,to ask for,tu,futuro_simple,pedirás,,false,,conjugation::basic-verb
"pedir, él, futuro",pedir,poprosić,to ask for,el,futuro_simple,pedirá,,false,,conjugation::basic-verb
"pedir, ns, futuro",pedir,poprosić,to ask for,ns,futuro_simple,pediremos,,false,,conjugation::basic-verb
"pedir, vs, futuro",pedir,poprosić,to ask for,vs,futuro_simple,pediréis,,false,,conjugation::basic-verb
"pedir, ellos, futuro",pedir,poprosić,to ask for,ellos,futuro_simple,pedirán,,false,,conjugation::basic-verb
"pensar, yo, presente",pensar,myśleć,to think,yo,presente,p<em>i</em>enso,myślę,true,,conjugation::po-polsku conjugation::basic-verb
"pensar, tú, presente",pensar,myśleć,to think,tu,presente,p<em>i</em>ensas,myślisz,true,,conjugation::po-polsku conjugation::basic-verb
"pensar, él, presente",pensar,myśleć,to think,el,presente,p<em>i</em>ensa,myśli,true,,conjugation::po-polsku conjugation::basic-verb
"pensar, ns, presente",pensar,myśleć,to think,ns,presente,pensamos,myślimy,false,,conjugation::po-polsku conjugation::basic-verb
"pensar, vs, presente",pensar,myśleć,to think,vs,presente,pensáis,myślicie,false,,conjugation::po-polsku conjugation::basic-verb
"pensar, ellos, presente",pensar,myśleć,to think,ellos,presente,p<em>i</em>ensan,myślią,true,,conjugation::po-polsku conjugation::basic-verb
"pensar, yo, pret. indefinido",pensar,myśleć,to think,yo,pret_indefinido,pensé,myśllałem,false,,conjugation::po-polsku conjugation::basic-verb
"pensar, tú, pret. indefinido",pensar,myśleć,to think,tu,pret_indefinido,pensaste,myśllałeś,false,,conjugation::po-polsku conjugation::basic-verb
"pensar, él, pret. indefinido",pensar,myśleć,to think,el,pret_indefinido,pensó,myśllał,false,,conjugation::po-polsku conjugation::basic-verb
"pensar, ns, pret. indefinido",pensar,myśleć,to think,ns,pret_indefinido,pensamos,myśleliśmy,false,,conjugation::po-polsku conjugation::basic-verb
"pensar, vs, pret. indefinido",pensar,myśleć,to think,vs,pret_indefinido,pensasteis,myśleliście,false,,conjugation::po-polsku conjugation::basic-verb
"pensar, ellos, pret. indefinido",pensar,myśleć,to think,ellos,pret_indefinido,pensaron,myśleli,false,,conjugation::po-polsku conjugation::basic-verb
"pensar, yo, pret. perfecto",pensar,myśleć,to think,yo,pret_perfecto,he pensado,,false,,conjugation::basic-verb
"pensar, tú, pret. perfecto",pensar,myśleć,to think,tu,pret_perfecto,has pensado,,false,,conjugation::basic-verb
"pensar, él, pret. perfecto",pensar,myśleć,to think,el,pret_perfecto,ha pensado,,false,,conjugation::basic-verb
"pensar, ns, pret. perfecto",pensar,myśleć,to think,ns,pret_perfecto,hemos pensado,,false,,conjugation::basic-verb
"pensar, vs, pret. perfecto",pensar,myśleć,to think,vs,pret_perfecto,habéis pensado,,false,,conjugation::basic-verb
"pensar, ellos, pret. perfecto",pensar,myśleć,to think,ellos,pret_perfecto,han pensado,,false,,conjugation::basic-verb
"pensar, yo, presente progresivo",pensar,myśleć,to think,yo,presente_progresivo,estoy pensando,,false,,conjugation::basic-verb
"pensar, tú, presente progresivo",pensar,myśleć,to think,tu,presente_progresivo,estás pensando,,false,,conjugation::basic-verb
"pensar, él, presente progresivo",pensar,myśleć,to think,el,presente_progresivo,está pensando,,false,,conjugation::basic-verb
"pensar, ns, presente progresivo",pensar,myśleć,to think,ns,presente_progresivo,estamos pensando,,false,,conjugation::basic-verb
"pensar, vs, presente progresivo",pensar,myśleć,to think,vs,presente_progresivo,estáis pensando,,false,,conjugation::basic-verb
"pensar, ellos, presente progresivo",pensar,myśleć,to think,ellos,presente_progresivo,están pensando,,false,,conjugation::basic-verb
"pensar, yo, pretérito imperfecto",pensar,myśleć,to think,yo,pret_imperfecto,pensaba,,false,,conjugation::basic-verb
"pensar, tú, pretérito imperfecto",pensar,myśleć,to think,tu,pret_imperfecto,pensabas,,false,,conjugation::basic-verb
"pensar, él, pretérito imperfecto",pensar,myśleć,to think,el,pret_imperfecto,pensaba,,false,,conjugation::basic-verb
"pensar, ns, pretérito imperfecto",pensar,myśleć,to think,ns,pret_imperfecto,pensábamos,,false,,conjugation::basic-verb
"pensar, vs, pretérito imperfecto",pensar,myśleć,to think,vs,pret_imperfecto,pensabais,,false,,conjugation::basic-verb
"pensar, ellos, pretérito imperfecto",pensar,myśleć,to think,ellos,pret_imperfecto,pensaban,,false,,conjugation::basic-verb
"pensar, tú, imperativo",pensar,myśleć,to think,tu,imperativo,p<em>i</em>ensa,,true,,conjugation::basic-verb
"pensar, usted, imperativo",pensar,myśleć,to think,ud,imperativo,p<em>i</em>ense,,true,,conjugation::basic-verb
"pensar, ns, imperativo",pensar,myśleć,to think,ns,imperativo,pensemos,,false,,conjugation::basic-verb
"pensar, vs, imperativo",pensar,myśleć,to think,vs,imperativo,pensad,,false,,conjugation::basic-verb
"pensar, ustedes, imperativo",pensar,myśleć,to think,uds,imperativo,p<em>i</em>ensen,,true,,conjugation::basic-verb
"pensar, yo, futuro",pensar,myśleć,to think,yo,futuro_simple,pensaré,,false,,conjugation::basic-verb
"pensar, tú, futuro",pensar,myśleć,to think,tu,futuro_simple,pensarás,,false,,conjugation::basic-verb
"pensar, él, futuro",pensar,myśleć,to think,el,futuro_simple,pensará,,false,,conjugation::basic-verb
"pensar, ns, futuro",pensar,myśleć,to think,ns,futuro_simple,pensaremos,,false,,conjugation::basic-verb
"pensar, vs, futuro",pensar,myśleć,to think,vs,futuro_simple,pensaréis,,false,,conjugation::basic-verb
"pensar, ellos, futuro",pensar,myśleć,to think,ellos,futuro_simple,pensarán,,false,,conjugation::basic-verb
"poder, yo, presente",poder,móc,to be able to,yo,presente,p<em>ue</em>do,mogę,true,,conjugation::po-polsku conjugation::basic-verb
"poder, tú, presente",poder,móc,to be able to,tu,presente,p<em>ue</em>des,możesz,true,,conjugation::po-polsku conjugation::basic-verb
"poder, él, presente",poder,móc,to be able to,el,presente,p<em>ue</em>de,może,true,,conjugation::po-polsku conjugation::basic-verb
"poder, ns, presente",poder,móc,to be able to,ns,presente,podemos,możemy,false,,conjugation::po-polsku conjugation::basic-verb
"poder, vs, presente",poder,móc,to be able to,vs,presente,podéis,możecie,false,,conjugation::po-polsku conjugation::basic-verb
"poder, ellos, presente",poder,móc,to be able to,ellos,presente,p<em>ue</em>den,możą,true,,conjugation::po-polsku conjugation::basic-verb
"poder, yo, pret. indefinido",poder,móc,to be able to,yo,pret_indefinido,p<em>ude</em>,mogłem,true,,conjugation::po-polsku conjugation::basic-verb
"poder, tú, pret. indefinido",poder,móc,to be able to,tu,pret_indefinido,p<em>u</em>diste,mogłeś,true,,conjugation::po-polsku conjugation::basic-verb
"poder, él, pret. indefinido",poder,móc,to be able to,el,pret_indefinido,p<em>udo</em>,mógł,true,,conjugation::po-polsku conjugation::basic-verb
"poder, ns, pret. indefinido",poder,móc,to be able to,ns,pret_indefinido,p<em>u</em>dimos,mogliśmy,true,,conjugation::po-polsku conjugation::basic-verb
"poder, vs, pret. indefinido",poder,móc,to be able to,vs,pret_indefinido,p<em>u</em>disteis,mogliście,true,,conjugation::po-polsku conjugation::basic-verb
"poder, ellos, pret. indefinido",poder,móc,to be able to,ellos,pret_indefinido,p<em>u</em>dieron,mogli,true,,conjugation::po-polsku conjugation::basic-verb
"poder, yo, pret. perfecto",poder,móc,to be able to,yo,pret_perfecto,he podido,,false,,conjugation::basic-verb
"poder, tú, pret. perfecto",poder,móc,to be able to,tu,pret_perfecto,has podido,,false,,conjugation::basic-verb
"poder, él, pret. perfecto",poder,móc,to be able to,el,pret_perfecto,ha podido,,false,,conjugation::basic-verb
"poder, ns, pret. perfecto",poder,móc,to be able to,ns,pret_perfecto,hemos podido,,false,,conjugation::basic-verb
"poder, vs, pret. perfecto",poder,móc,to be able to,vs,pret_perfecto,habéis podido,,false,,conjugation::basic-verb
"poder, ellos, pret. perfecto",poder,móc,to be able to,ellos,pret_perfecto,han podido,,false,,conjugation::basic-verb
"poder, yo, presente progresivo",poder,móc,to be able to,yo,presente_progresivo,estoy p<em>u</em>diendo,,true,,conjugation::basic-verb
"poder, tú, presente progresivo",poder,móc,to be able to,tu,presente_progresivo,estás p<em>u</em>diendo,,true,,conjugation::basic-verb
"poder, él, presente progresivo",poder,móc,to be able to,el,presente_progresivo,está p<em>u</em>diendo,,true,,conjugation::basic-verb
"poder, ns, presente progresivo",poder,móc,to be able to,ns,presente_progresivo,estamos p<em>u</em>diendo,,true,,conjugation::basic-verb
"poder, vs, presente progresivo",poder,móc,to be able to,vs,presente_progresivo,estáis p<em>u</em>diendo,,true,,conjugation::basic-verb
"poder, ellos, presente progresivo",poder,móc,to be able to,ellos,presente_progresivo,están p<em>u</em>diendo,,true,,conjugation::basic-verb
"poder, yo, pretérito imperfecto",poder,móc,to be able to,yo,pret_imperfecto,podía,,false,,conjugation::basic-verb
"poder, tú, pretérito imperfecto",poder,móc,to be able to,tu,pret_imperfecto,podías,,false,,conjugation::basic-verb
"poder, él, pretérito imperfecto",poder,móc,to be able to,el,pret_imperfecto,podía,,false,,conjugation::basic-verb
"poder, ns, pretérito imperfecto",poder,móc,to be able to,ns,pret_imperfecto,podíamos,,false,,conjugation::basic-verb
"poder, vs, pretérito imperfecto",poder,móc,to be able to,vs,pret_imperfecto,podíais,,false,,conjugation::basic-verb
"poder, ellos, pretérito imperfecto",poder,móc,to be able to,ellos,pret_imperfecto,podían,,false,,conjugation::basic-verb
"poder, tú, imperativo",poder,móc,to be able to,tu,imperativo,p<em>ue</em>de,,true,,conjugation::basic-verb
"poder, usted, imperativo",poder,móc,to be able to,ud,imperativo,p<em>ue</em>da,,true,,conjugation::basic-verb
"poder, ns, imperativo",poder,móc,to be able to,ns,imperativo,podamos,,false,,conjugation::basic-verb
"poder, vs, imperativo",poder,móc,to be able to,vs,imperativo,poded,,false,,conjugation::basic-verb
"poder, ustedes, imperativo",poder,móc,to be able to,uds,imperativo,p<em>ue</em>dan,,true,,conjugation::basic-verb
"poder, yo, futuro",poder,móc,to be able to,yo,futuro_simple,pod<em>r</em>é,,true,,conjugation::basic-verb
"poder, tú, futuro",poder,móc,to be able to,tu,futuro_simple,pod<em>r</em>ás,,true,,conjugation::basic-verb
"poder, él, futuro",poder,móc,to be able to,el,futuro_simple,pod<em>r</em>á,,true,,conjugation::basic-verb
"poder, ns, futuro",poder,móc,to be able to,ns,futuro_simple,pod<em>r</em>emos,,true,,conjugation::basic-verb
"poder, vs, futuro",poder,móc,to be able to,vs,futuro_simple,pod<em>r</em>éis,,true,,conjugation::basic-verb
"poder, ellos, futuro",poder,móc,to be able to,ellos,futuro_simple,pod<em>r</em>án,,true,,conjugation::basic-verb
"poner, yo, presente",poner,kłaść,to put,yo,presente,pon<em>g</em>o,,true,poner,conjugation::basic-verb
"poner, tú, presente",poner,kłaść,to put,tu,presente,pones,,false,poner,conjugation::basic-verb
"poner, él, presente",poner,kłaść,to put,el,presente,pone,,false,poner,conjugation::basic-verb
"poner, ns, presente",poner,kłaść,to put,ns,presente,ponemos,,false,poner,conjugation::basic-verb
"poner, vs, presente",poner,kłaść,to put,vs,presente,ponéis,,false,poner,conjugation::basic-verb
"poner, ellos, presente",poner,kłaść,to put,ellos,presente,ponen,,false,poner,conjugation::basic-verb
"poner, yo, pret. indefinido",poner,kłaść,to put,yo,pret_indefinido,p<em>use</em>,,true,poner,conjugation::basic-verb
